SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
28/04/2026,41,29652,A,31125,26992,1806,6417,46,23301,0,8,-147,1001,992,1054,-451,0,997,1397,998,1378,-514
28/04/2026,42,29931,A,31404,27248,1857,6417,0,23301,0,8,-118,1001,992,1054,-451,0,997,1397,996,1399,-514
28/04/2026,43,29661,A,31135,26943,1928,6417,0,23301,0,8,-395,1001,992,1053,-452,0,997,1397,997,1413,-514
28/04/2026,44,28285,A,29762,25566,1985,6417,0,23301,0,12,-766,1001,992,1054,-451,0,997,1368,997,1410,-514
28/04/2026,45,27103,A,28582,24461,2011,6417,0,23301,0,14,-860,1001,992,1054,-451,0,997,994,997,1248,-514
28/04/2026,46,25554,A,27033,23068,1984,6417,0,23301,0,14,-907,1001,992,1055,-451,0,997,922,997,1202,-514
28/04/2026,47,23890,A,25355,21598,1983,6417,0,23301,0,14,-742,1001,992,966,-437,0,997,604,997,330,-514
28/04/2026,48,23134,A,24613,20921,1975,6417,0,23301,0,14,-620,1001,992,963,-451,0,997,535,996,254,-514
29/04/2026,1,22714,A,24178,20457,1961,6417,0,23301,0,11,-900,1001,992,1002,-439,0,997,162,996,15,-514
29/04/2026,2,22451,A,23865,20204,1951,6417,0,23301,0,11,-653,1001,992,1004,-385,0,997,108,996,-4,-514
29/04/2026,3,22142,A,23679,19896,1937,6417,0,23301,0,7,-491,1001,992,935,-347,0,997,7,996,-169,-514
29/04/2026,4,22153,A,23668,19954,1909,6417,0,23301,0,7,-535,1001,992,932,-302,0,997,-6,997,-186,-514
29/04/2026,5,21790,A,23644,19639,1907,6417,0,23301,0,134,-565,1001,992,932,-302,0,997,-6,996,-398,-514
29/04/2026,6,21358,A,23125,19222,1908,6417,0,23301,0,14,-604,1001,992,932,-302,0,997,-32,996,-406,-513
29/04/2026,7,20783,A,22618,18771,1918,6417,0,23301,0,8,-347,1002,992,879,-302,0,808,-370,996,-141,-514
29/04/2026,8,20377,A,22218,18389,1948,6417,0,23301,0,8,-309,1001,992,876,-301,0,801,-385,996,-134,-513
29/04/2026,9,20055,A,21975,18142,1965,6417,0,23301,0,8,-346,1002,992,557,-285,0,613,-48,996,-565,-514
29/04/2026,10,19949,A,21817,17996,1977,6417,0,23301,0,12,-253,1002,992,512,-234,0,608,24,996,-612,-510
29/04/2026,11,20156,A,22752,18198,2005,6417,0,23301,0,10,-67,1001,992,-312,-84,0,982,399,996,-1263,-427
29/04/2026,12,20626,A,23238,18595,2052,6417,11,23301,0,13,178,1002,992,-339,-60,0,997,475,995,-1233,-467
29/04/2026,13,22937,A,24148,20683,2067,6417,346,23301,0,9,-251,1001,992,475,-212,0,997,849,996,37,-490
29/04/2026,14,24416,A,25800,22006,2065,6417,1294,23301,0,8,-457,1001,992,577,-363,0,997,925,996,215,-513
29/04/2026,15,25965,A,27440,23338,2029,6417,2565,23301,0,10,-823,1001,992,1038,-451,0,997,1298,996,1325,-514
29/04/2026,16,25838,A,27311,23066,1980,6417,4043,23301,0,7,-1006,1001,992,1043,-452,0,997,1327,997,1423,-514
29/04/2026,17,25076,A,26548,22239,1976,6417,5659,23301,0,7,-1061,1001,991,1061,-452,0,997,1089,996,1427,-513
29/04/2026,18,24049,A,25522,21157,1958,6417,7330,23301,0,7,-1139,1001,992,1061,-452,0,997,1031,997,1425,-514
29/04/2026,19,22826,A,24307,20029,2038,6417,9047,23301,0,15,-1032,1001,991,1048,-452,0,1015,658,996,1426,-514
29/04/2026,20,21131,A,22655,18328,2125,6417,10692,23301,0,58,-1299,1001,991,842,-452,0,1016,583,996,1423,-514
29/04/2026,21,19548,A,21838,16816,2244,6417,12252,23301,0,824,-1240,1002,992,533,-452,0,1016,209,996,1423,-514
29/04/2026,22,18479,A,20933,15809,2349,6417,13615,23301,0,988,-1406,1002,992,108,-452,0,1016,133,996,1403,-514
29/04/2026,23,17474,A,20157,14944,2452,6417,14761,23301,0,972,-1085,1002,992,0,-453,0,1016,-244,996,665,-514
29/04/2026,24,16783,A,19700,14298,2540,6417,15613,23301,0,1130,-1253,1002,992,371,-452,0,1016,-321,996,620,-514
29/04/2026,25,16919,A,20217,14540,2601,6417,16041,23301,0,1129,-1210,1001,992,1057,-452,0,1016,-703,996,851,-514
29/04/2026,26,16561,A,19944,14258,2669,6417,16095,23301,0,1136,-1152,1001,992,1057,-452,0,1016,-781,996,865,-514
29/04/2026,27,15894,A,19659,13655,2703,6417,16011,23301,0,1126,-1203,1001,992,1055,-453,0,1016,-1172,997,667,-514
29/04/2026,28,15647,A,19620,13455,2763,6417,15755,23301,0,1270,-1434,1001,992,1056,-453,0,1016,-1236,996,657,-514
29/04/2026,29,15714,A,19876,13513,2787,6417,15061,23301,0,1268,-1460,1001,992,1056,-453,0,997,-1427,996,829,-514
29/04/2026,30,16366,A,20508,14254,2848,6417,13949,23301,0,1252,-1141,1001,992,1056,-453,0,996,-1423,996,839,-514
29/04/2026,31,16507,A,20318,14282,2858,6417,12803,23301,0,1276,-1086,1002,992,1056,-452,0,996,-1069,996,741,-514
29/04/2026,32,17831,A,21536,15782,2870,6417,11592,23301,0,1243,-587,1001,992,1056,-453,0,996,-995,996,734,-514
29/04/2026,33,18857,A,22024,16813,2867,6417,10109,23301,0,1118,-75,1001,992,1053,-435,0,996,-607,996,816,-507
29/04/2026,34,20607,A,23443,18533,2897,6417,8691,23301,0,1095,387,1001,992,1053,-305,0,996,-529,996,814,-407
29/04/2026,35,22074,A,23944,19958,2878,6417,7136,23301,0,652,846,1001,992,1052,-161,0,996,-149,996,493,-408
29/04/2026,36,23524,A,24835,21379,2883,6417,5596,23301,0,241,1386,1001,992,1052,-46,0,996,-73,996,453,-451
29/04/2026,37,25019,A,26251,22864,2849,6417,4129,23301,0,9,1964,1001,992,902,-156,0,960,303,996,-185,-382
29/04/2026,38,26470,A,27810,24313,2772,6417,2786,23301,0,4,2616,1001,992,862,-245,0,955,378,996,-230,-361
29/04/2026,39,26897,A,28470,24662,2771,6417,1472,23301,0,1,2714,1002,992,122,-365,0,496,752,996,-259,-448
29/04/2026,40,27488,A,29201,25298,2785,6417,469,23301,0,1,2952,1002,992,102,-451,0,475,828,995,-248,-513
29/04/2026,41,28210,A,29676,25960,2861,6417,44,23301,0,1,2656,1001,992,349,-451,0,707,1200,996,312,-514
29/04/2026,42,28281,A,29747,26087,2942,6417,0,23301,0,1,2617,1002,992,380,-451,0,716,1226,996,341,-514
29/04/2026,43,28136,A,29641,25863,2984,6417,0,23301,0,1,2214,1001,992,980,-451,0,832,958,996,-39,-514
29/04/2026,44,27058,A,28609,24870,3027,6417,0,23301,0,1,2112,1001,992,1008,-451,0,836,895,996,-85,-514
29/04/2026,45,25590,A,27862,23572,3009,6417,0,23301,0,2,2294,1001,992,498,-451,0,991,522,996,-805,-514
29/04/2026,46,24110,A,26404,22009,2953,6417,0,23301,0,7,1819,1001,992,451,-451,0,997,446,996,-868,-468
29/04/2026,47,23066,A,26396,21176,2939,6417,0,23301,0,6,2453,1001,992,-634,-383,0,997,73,995,-1368,-439
29/04/2026,48,22191,A,25599,20388,2899,6417,0,23301,0,11,2373,1001,992,-761,-233,0,997,-3,995,-1400,-500
30/04/2026,1,21810,A,25590,19988,2886,6417,0,23301,0,11,2598,1002,992,-897,-82,0,997,-382,995,-1401,-507
30/04/2026,2,21628,A,25394,19695,2876,6417,0,23301,0,11,2538,1001,992,-901,0,0,997,-460,995,-1400,-494
30/04/2026,3,21290,A,25332,19367,2852,6417,0,23301,0,46,2707,1002,992,-874,0,0,904,-844,995,-1400,-378
30/04/2026,4,21187,A,25209,19362,2798,6417,0,23301,0,48,2880,1002,992,-873,0,0,900,-899,996,-1401,-301
30/04/2026,5,20704,A,25475,18980,2773,6417,0,23301,0,391,2949,1003,992,-1053,0,0,525,-971,995,-1423,-433
30/04/2026,6,20712,A,25867,19112,2747,6417,0,23301,0,730,2941,1001,991,-1061,0,0,498,-1011,996,-1426,-427
30/04/2026,7,19859,A,25625,18306,2724,6417,0,23301,0,740,3080,912,973,-1061,0,0,-185,-1402,996,-1447,-431
30/04/2026,8,19805,A,25629,18279,2679,6417,0,23301,0,728,2931,904,970,-1061,0,0,-224,-1435,996,-1449,-427
30/04/2026,9,19840,A,25671,18359,2659,6417,0,23301,0,659,3157,862,900,-1070,0,0,-556,-1229,996,-1442,-375
30/04/2026,10,19586,A,25410,18129,2654,6417,0,23301,0,722,3199,858,895,-1072,0,0,-570,-1172,994,-1442,-346
30/04/2026,11,19561,A,25140,18114,2652,6417,0,23301,0,699,3314,832,895,-1069,0,0,-727,-782,907,-1448,-354
30/04/2026,12,20261,A,25318,18711,2668,6417,14,23301,0,309,3636,831,897,-1070,0,0,-730,-703,903,-1449,-296
30/04/2026,13,22314,A,26561,20534,2646,6417,394,23301,0,163,3656,990,986,-1065,-55,0,-280,-320,989,-1449,-415
30/04/2026,14,22879,A,27097,20867,2620,6417,1406,23301,0,146,3224,1004,992,-921,-206,0,-243,-261,995,-1434,-507
30/04/2026,15,24927,A,27193,22660,2564,6417,2719,23301,0,8,3052,1002,992,559,-251,0,545,-121,995,-872,-514
30/04/2026,16,25170,A,27363,22696,2486,6417,4186,23301,0,8,2784,1002,992,684,-361,0,593,-134,996,-676,-514
30/04/2026,17,25115,A,27166,22510,2427,6417,5752,23301,0,74,2291,1001,992,1059,-450,0,981,-513,996,1051,-514
30/04/2026,18,23829,A,26463,21280,2357,6417,7319,23301,0,579,1798,1001,992,1060,-451,0,997,-590,997,1279,-514
30/04/2026,19,22742,A,25911,20242,2355,6417,8920,23301,0,727,1418,1001,992,1057,-451,0,1016,-977,996,1066,-514
30/04/2026,20,21248,A,24620,18859,2356,6417,10540,23301,0,854,843,999,992,1057,-451,0,1005,-1053,997,1033,-514
30/04/2026,21,19720,A,23481,17564,2410,6417,11991,23301,0,890,1174,830,992,1056,-451,0,324,-1406,997,391,-514
30/04/2026,22,18908,A,22817,16710,2445,6417,13312,23301,0,993,980,807,982,1056,-451,0,287,-1451,995,341,-514
30/04/2026,23,18025,A,21938,16002,2519,6417,14459,23301,0,997,1640,479,620,834,-451,0,72,-1451,926,144,-514
30/04/2026,24,17178,A,21094,15172,2572,6417,15361,23301,0,1000,1595,468,595,825,-451,0,63,-1451,920,120,-514
30/04/2026,25,17115,A,21766,15291,2652,6417,15888,23301,0,1228,2056,694,591,1017,-451,0,-241,-1451,854,-266,-514
30/04/2026,26,16678,A,21397,14834,2759,6417,16010,23301,0,1249,1991,700,586,1025,-451,0,-252,-1451,847,-302,-514
30/04/2026,27,16252,A,21241,14422,2828,6417,15888,23301,0,1172,2474,183,385,756,-451,0,-264,-1451,735,-637,-514
30/04/2026,28,15881,A,20949,14115,2909,6417,15662,23301,0,1245,2798,149,376,745,-451,0,-261,-1437,729,-660,-514
30/04/2026,29,15993,A,20603,14218,2948,6417,15131,23301,0,1264,2646,120,552,799,-451,0,204,-1261,729,-620,-514
30/04/2026,30,16004,A,20580,14243,2967,6417,14328,23301,0,1254,2434,123,564,801,-451,0,224,-1240,724,-617,-514
30/04/2026,31,16134,A,20721,14360,2963,6417,13270,23301,0,1246,2468,302,547,721,-451,0,90,-1239,533,-637,-514
30/04/2026,32,16886,A,21363,15235,3019,6417,11934,23301,0,1150,2730,333,557,661,-451,0,98,-1214,534,-648,-514
30/04/2026,33,18268,A,22988,16452,2972,6417,10460,23301,0,1186,2645,930,938,-194,-451,0,804,-898,968,-978,-513
30/04/2026,34,19876,A,24530,18004,2969,6417,8963,23301,0,1148,2609,972,965,-212,-451,0,843,-829,996,-1000,-514
30/04/2026,35,21550,A,25727,19589,2865,6417,7381,23301,0,974,3054,905,981,-294,-451,0,673,-444,996,-1000,-514
30/04/2026,36,22751,A,26273,20733,2790,6417,5727,23301,0,395,3033,904,983,-299,-451,0,667,-366,996,-997,-514
30/04/2026,37,24061,A,27330,22023,2661,6417,4194,23301,0,318,3116,996,992,-579,-451,0,721,11,996,-907,-514
30/04/2026,38,25969,A,29249,23893,2533,6417,2807,23301,0,315,3234,1002,992,-593,-451,0,697,88,996,-907,-514
30/04/2026,39,26832,A,30985,24746,2478,6417,1559,23301,0,307,3454,1004,992,-1024,-451,0,-207,460,996,-1150,-514
30/04/2026,40,27337,A,31516,25188,2411,6417,529,23301,0,306,3464,1004,992,-1042,-451,0,-220,536,996,-1146,-514
30/04/2026,41,28269,A,31030,26081,2436,6417,47,23301,0,314,3212,1002,992,-608,-451,0,907,909,995,-374,-514
30/04/2026,42,28299,A,30926,26113,2475,6417,0,23301,0,311,3245,1001,992,-551,-451,0,997,941,996,-300,-514
30/04/2026,43,28517,A,30293,26264,2447,6417,0,23301,0,311,2989,1001,992,266,-451,0,997,756,996,432,-514
30/04/2026,44,27156,A,28939,24947,2422,6417,0,23301,0,318,2624,1002,992,292,-451,0,997,704,996,462,-514
30/04/2026,45,25620,A,27678,23603,2347,6417,0,23301,0,311,2652,1002,992,105,-451,0,997,331,996,-282,-514
30/04/2026,46,24696,A,26807,22664,2253,6417,0,23301,0,309,2351,1002,992,102,-451,0,997,265,996,-337,-514
30/04/2026,47,23208,A,25729,21231,2156,6417,0,23301,0,313,1796,1002,992,-265,-451,0,892,26,995,-478,-514
30/04/2026,48,22784,A,25338,20835,2062,6417,0,23301,0,313,1920,1002,992,-286,-451,0,888,-5,995,-485,-514
01/05/2026,1,23260,A,25386,21205,1949,6417,0,23301,0,310,2023,1002,992,151,-451,0,993,-5,995,-346,-514
01/05/2026,2,21980,A,24143,19964,1845,6417,0,23301,0,368,1564,1002,992,165,-451,0,997,8,995,-330,-514
01/05/2026,3,22137,A,24295,20098,1727,6417,0,23301,0,584,1587,1002,992,104,-451,0,933,167,996,-109,-514
01/05/2026,4,22507,A,24645,20546,1560,6417,0,23301,0,582,1778,1002,992,103,-451,0,930,207,995,-91,-514
01/05/2026,5,21980,A,23974,20097,1463,6417,0,23301,0,529,1653,1003,992,103,-451,0,635,468,996,14,-514
01/05/2026,6,21326,A,23488,19448,1353,6417,0,23301,0,697,1380,1003,992,103,-451,0,623,499,996,14,-514
01/05/2026,7,20903,A,23288,19023,1278,6417,0,23301,0,686,1202,1003,992,2,-451,0,455,474,996,-234,-514
01/05/2026,8,20801,A,23340,18990,1158,6417,0,23301,0,821,889,1003,992,0,-451,0,449,500,996,-253,-514
01/05/2026,9,20615,A,23606,18880,1099,6417,0,23301,0,873,827,1003,992,-405,-451,0,381,872,995,-249,-513
01/05/2026,10,20394,A,22883,18616,1038,6417,0,23301,0,347,762,1004,992,-438,-451,0,377,948,996,-237,-516
01/05/2026,11,20889,A,22371,19038,1003,6417,0,23301,0,17,673,1004,992,227,-451,0,31,1321,996,177,-514
01/05/2026,12,21224,A,22705,19281,965,6417,23,23301,0,16,402,1004,992,254,-451,0,42,1370,996,227,-514
01/05/2026,13,23190,A,24670,21039,933,6417,381,23301,0,15,13,1002,992,794,-451,0,938,1393,997,1009,-514
01/05/2026,14,23728,A,25208,21505,899,6417,1220,23301,0,15,-166,1002,992,830,-451,0,997,1397,997,1072,-514
01/05/2026,15,25240,A,26722,22900,813,6417,2275,23301,0,17,193,1002,992,1063,-451,0,997,1397,997,1402,-514
01/05/2026,16,26354,A,27830,23903,718,6417,3416,23301,0,11,415,1002,992,1064,-451,0,997,1397,997,1426,-514
01/05/2026,17,25891,A,27368,23252,610,6417,4728,23301,0,12,102,1002,992,1061,-451,0,996,1397,998,1426,-514
01/05/2026,18,25047,A,26523,22390,514,6417,6132,23301,0,11,-323,1002,992,1060,-451,0,997,1397,997,1426,-514
01/05/2026,19,24592,A,26068,21927,456,6417,7474,23301,0,11,-742,1002,992,1059,-451,0,1016,1397,997,1426,-514
01/05/2026,20,23447,A,24923,20739,412,6417,8730,23301,0,11,-1174,1002,992,1059,-451,0,1017,1397,997,1426,-514
01/05/2026,21,22501,A,23977,19818,402,6417,9782,23301,0,11,-1509,1002,992,1058,-451,0,1016,1397,997,1425,-514
01/05/2026,22,22030,A,23510,19381,384,6417,10879,23301,0,15,-1613,1002,992,1058,-451,0,1016,1397,997,1426,-514
01/05/2026,23,21676,A,23154,18992,400,6417,11542,23301,0,13,-1653,1002,992,1059,-451,0,1016,1397,997,1426,-514
01/05/2026,24,21254,A,22732,18561,415,6417,12150,23301,0,13,-1569,1003,992,1058,-451,0,1016,1397,997,1419,-514
01/05/2026,25,20931,A,22409,18304,450,6417,12435,23301,0,13,-1445,1003,992,1058,-451,0,1016,1398,997,1161,-514
01/05/2026,26,20481,A,21959,17835,494,6417,12278,23301,0,13,-1517,1002,992,1058,-451,0,1016,1397,997,1125,-514
01/05/2026,27,20249,A,21722,17509,539,6417,12431,23301,0,8,-1765,1002,992,1059,-451,0,1016,1397,997,507,-514
01/05/2026,28,19885,A,21359,17193,580,6417,12137,23301,0,9,-1762,1003,992,1058,-451,0,1016,1397,997,464,-514
01/05/2026,29,19692,A,21164,17067,630,6417,11723,23301,0,8,-1440,1002,992,1058,-451,0,996,1397,997,464,-513
01/05/2026,30,19805,A,21278,17208,684,6417,10921,23301,0,8,-1349,1003,992,1058,-451,0,996,1397,997,471,-514
01/05/2026,31,20401,A,21871,17900,726,6417,9846,23301,0,5,-1003,1003,992,875,-451,0,902,1397,996,731,-514
01/05/2026,32,21024,A,22493,18531,738,6417,8477,23301,0,4,-703,1002,992,861,-451,0,898,1397,996,763,-514
01/05/2026,33,21619,A,23092,19124,764,6417,7599,23301,0,8,-933,1002,992,910,-451,0,993,1397,997,1249,-514
01/05/2026,34,23364,A,24833,20834,811,6417,6642,23301,0,6,-677,1003,992,912,-451,0,996,1397,997,1286,-512
01/05/2026,35,24598,A,26071,22023,785,6417,5182,23301,0,8,-840,1002,992,1053,-451,0,996,1397,997,1416,-514
01/05/2026,36,26057,A,27531,23334,824,6417,3815,23301,0,9,-892,1003,992,910,-451,0,988,1397,997,1403,-514
01/05/2026,37,26613,A,28242,24068,824,6417,2757,23301,0,3,-281,1004,992,-161,-451,0,397,1397,997,581,-514
01/05/2026,38,27197,A,28850,24710,797,6417,1773,23301,0,3,-79,1004,992,-185,-451,0,363,1397,997,514,-514
01/05/2026,39,27816,A,30251,25344,805,6417,958,23301,0,1,307,1005,992,-845,-451,0,-124,1397,996,190,-514
01/05/2026,40,27737,A,30112,25210,843,6417,333,23301,0,0,127,1005,992,-786,-451,0,-124,1397,997,205,-514
01/05/2026,41,27804,A,29275,25272,866,6417,30,23301,0,6,-207,1003,992,137,-451,0,728,1397,997,1231,-514
01/05/2026,42,27452,A,28921,25003,910,6417,0,23301,0,4,-64,1003,992,158,-451,0,782,1397,997,1314,-514
01/05/2026,43,27781,A,29256,25317,916,6417,0,23301,0,10,-72,1002,992,814,-451,0,989,1397,997,1419,-514
01/05/2026,44,27102,A,28589,24644,969,6417,0,23301,0,17,-375,1002,992,767,-451,0,997,1397,997,1426,-519
01/05/2026,45,26010,A,27862,23710,936,6417,0,23301,0,11,-283,1003,992,-376,-451,0,931,1398,997,1386,-514
01/05/2026,46,25044,A,26925,22895,905,6417,0,23301,0,8,-383,1003,992,-408,-451,0,929,1398,997,1380,-514
01/05/2026,47,24050,A,25527,21969,892,6417,0,23301,0,12,-197,1002,992,331,-451,0,854,1397,997,1280,-514
01/05/2026,48,22919,A,24397,20930,881,6417,0,23301,0,13,4,1003,992,370,-451,0,851,1397,997,1276,-514
02/05/2026,1,22808,A,24284,20802,873,6417,0,23301,0,11,-155,1002,992,563,-451,0,946,1397,998,1415,-514
02/05/2026,2,22359,A,23835,20380,863,6417,0,23301,0,11,-370,1002,992,571,-451,0,950,1397,998,1426,-514
02/05/2026,3,21588,A,23064,19666,860,6417,0,23301,0,11,-700,1003,992,597,-451,0,952,1397,998,1426,-514
02/05/2026,4,21952,A,23428,20074,834,6417,0,23301,0,11,-298,1002,992,598,-451,0,952,1397,998,1426,-514
02/05/2026,5,21266,A,22742,19416,824,6417,0,23301,0,11,-377,1002,992,566,-451,0,996,1397,998,1426,-514
02/05/2026,6,20841,A,22317,19008,806,6417,0,23301,0,11,-293,1003,992,564,-451,0,998,1397,998,1426,-514
02/05/2026,7,20392,A,21869,18521,794,6417,0,23301,0,11,-365,1003,992,238,-452,0,855,1397,998,1426,-514
02/05/2026,8,19939,A,21422,18124,752,6417,0,23301,0,11,-497,1003,992,222,-452,0,850,1397,997,1426,-520
02/05/2026,9,19572,A,21145,17829,745,6417,0,23301,0,11,-428,1003,992,-96,-452,0,807,1397,997,1426,-514
02/05/2026,10,19372,A,21153,17651,731,6417,0,23301,0,211,-426,1003,992,-104,-452,0,805,1397,997,1426,-514
02/05/2026,11,19233,A,20713,17551,725,6417,0,23301,0,12,-493,1004,992,-2,-452,0,673,1397,998,1426,-514
02/05/2026,12,19203,A,20681,17533,708,6417,33,23301,0,12,-484,1004,992,0,-452,0,669,1397,998,1426,-514
02/05/2026,13,19635,A,21091,17901,685,6417,407,23301,0,14,-518,1003,992,781,-428,0,982,1397,998,1426,-514
02/05/2026,14,19889,A,21368,18083,628,6417,1043,23301,0,13,-558,1003,992,979,-452,0,995,1397,998,1426,-514
02/05/2026,15,20447,A,21925,18546,588,6417,1706,23301,0,12,-306,1003,992,1002,-452,0,997,1397,997,1426,-514
02/05/2026,16,20780,A,22252,18753,530,6417,2783,23301,0,6,-125,1003,992,1002,-452,0,997,1397,997,1426,-514
02/05/2026,17,21078,A,22550,18920,514,6417,4016,23301,0,6,-186,1003,992,1003,-452,0,997,1397,997,1426,-514
02/05/2026,18,20722,A,22195,18542,500,6417,5365,23301,0,7,-317,1003,992,1003,-452,0,997,1397,998,1426,-514
02/05/2026,19,20650,A,22180,18405,508,6417,6487,23301,0,64,-614,1003,992,1003,-452,0,1016,1397,998,1426,-514
02/05/2026,20,19913,A,21445,17595,504,6417,8135,23301,0,66,-708,1003,992,1003,-452,0,1016,1397,998,1426,-514
02/05/2026,21,18832,A,20364,16503,513,6417,9357,23301,0,66,-775,1003,992,888,-452,0,663,1397,997,1426,-514
02/05/2026,22,18166,A,19718,15823,476,6417,9928,23301,0,86,-844,1003,992,880,-452,0,649,1397,997,1426,-514
02/05/2026,23,17719,A,19574,15368,478,6417,10827,23301,0,389,-719,1003,992,636,-452,0,627,1397,996,1426,-514
02/05/2026,24,17500,A,19380,15145,477,6417,11609,23301,0,414,-890,1003,992,627,-452,0,627,1397,996,1414,-514
02/05/2026,25,17290,A,19173,14914,475,6417,12359,23301,0,417,-942,1003,992,1001,-452,0,953,1397,997,980,-514
02/05/2026,26,16918,A,19053,14639,456,6417,12365,23301,0,669,-833,1003,992,1003,-452,0,966,1397,998,953,-514
02/05/2026,27,16706,A,18859,14437,457,6417,12153,23301,0,687,-828,1003,992,1003,-452,0,966,1397,998,1067,-514
02/05/2026,28,16830,A,19113,14659,450,6417,11336,23301,0,817,-781,1003,992,1002,-452,0,966,1397,998,1076,-514
02/05/2026,29,17330,A,19676,15286,457,6417,10096,23301,0,880,-375,1003,992,820,-452,0,737,1397,997,1109,-514
02/05/2026,30,18140,A,20341,16083,457,6417,8865,23301,0,735,37,1003,992,808,-452,0,729,1398,997,1120,-514
02/05/2026,31,19322,A,21168,17227,460,6417,7576,23301,0,380,-42,1003,992,1000,-452,0,986,1398,998,1403,-514
02/05/2026,32,20503,A,22251,18375,457,6417,6159,23301,0,282,52,1002,992,1001,-452,0,992,1397,998,1392,-514
02/05/2026,33,22082,A,23557,19893,451,6417,4863,23301,0,8,795,1003,992,620,-453,0,550,1397,998,575,-514
02/05/2026,34,24104,A,25583,21793,438,6417,3460,23301,0,12,968,1003,992,604,-453,0,531,1397,998,477,-514
02/05/2026,35,25438,A,26920,22914,431,6417,2450,23301,0,16,430,1003,992,987,-452,0,635,1397,997,1355,-514
02/05/2026,36,27157,A,28633,24632,433,6417,1555,23301,0,10,546,1003,992,988,-452,0,610,1397,997,1393,-514
02/05/2026,37,27339,A,29149,24861,439,6417,1099,23301,0,6,685,1005,992,232,-452,0,-338,1397,997,527,-514
02/05/2026,38,27192,A,29067,24716,469,6417,684,23301,0,5,667,1005,992,182,-452,0,-404,1397,997,336,-514
02/05/2026,39,26416,A,29657,23976,499,6417,312,23301,0,4,652,1005,992,2,-452,0,-573,1397,997,-1198,-514
02/05/2026,40,26494,A,29875,24228,549,6417,89,23301,0,4,880,1005,992,0,-452,0,-579,1397,997,-1332,-514
02/05/2026,41,26746,A,28856,24324,584,6417,7,23301,0,4,635,1005,992,0,-452,0,-476,1397,997,-164,-514
02/05/2026,42,26694,A,28662,24305,613,6417,0,23301,0,10,640,1005,992,0,-452,0,-446,1397,997,-46,-514
02/05/2026,43,26851,A,28330,24459,640,6417,0,23301,0,13,266,1003,992,109,-452,0,478,1397,997,463,-514
02/05/2026,44,26117,A,27592,23780,662,6417,0,23301,0,9,238,1003,992,117,-452,0,540,1397,997,493,-514
02/05/2026,45,25637,A,27111,23436,679,6417,0,23301,0,8,380,1003,992,397,-452,0,846,1397,997,280,-514
02/05/2026,46,23931,A,25407,21882,706,6417,0,23301,0,10,624,1003,992,409,-452,0,858,1397,997,275,-514
02/05/2026,47,22956,A,24432,21048,731,6417,0,23301,0,10,811,1003,992,387,-452,0,614,1397,997,690,-514
02/05/2026,48,22548,A,24024,20710,737,6417,0,23301,0,10,977,1003,992,388,-452,0,605,1374,997,729,-514
03/05/2026,1,22173,A,23648,20333,754,6417,0,23301,0,9,935,1003,992,801,-452,0,825,1073,998,1023,-514
03/05/2026,2,21638,A,23055,19878,778,6417,0,23301,0,9,1048,1003,992,820,-394,0,833,1038,997,1047,-514
03/05/2026,3,21196,A,22700,19475,798,6417,0,23301,0,128,1045,1003,992,849,-362,0,882,1073,997,1181,-514
03/05/2026,4,21304,A,22973,19630,829,6417,0,23301,0,293,1097,1003,992,850,-362,0,884,1073,998,1189,-514
03/05/2026,5,21010,A,22677,19387,838,6417,0,23301,0,291,1123,1003,992,562,-362,0,761,1038,997,1162,-514
03/05/2026,6,20040,A,21711,18467,860,6417,0,23301,0,295,1063,1003,992,549,-362,0,756,1011,997,1150,-514
03/05/2026,7,19108,A,20633,17618,862,6417,0,23301,0,149,1088,1004,992,264,-362,0,602,714,997,770,-514
